timestamp,src_ip,request,violation,response_code,bytes_sent,bytes_received,request_rate,bot_signature,severity,user_agent,ip_reputation,label
2024-02-6T12:27:21Z,192.168.1.246,/api/resource?id=356,None,200,2889,1888,1947,Unknown,Low,PostmanRuntime,Good,0
2024-02-5T12:30:37Z,192.168.1.196,/api/attack?id=652,XSS,403,1555,669,784,Unknown,Medium,SQLMap,Suspicious,1
2024-02-23T12:51:11Z,192.168.1.188,/api/resource?id=975,None,200,1574,2171,1913,Unknown,Low,Mozilla/5.0,Good,0
2024-02-7T12:23:39Z,192.168.1.189,/api/attack?id=966,Credential Stuffing,401,6166,998,2904,Unknown,Medium,PostmanRuntime,Malicious,1
2024-02-6T12:32:26Z,192.168.1.181,/api/attack?id=565,Brute Force,401,5270,384,2738,Known Malicious,High,SQLMap,Suspicious,1
2024-02-4T12:56:58Z,192.168.1.19,/api/attack?id=390,Brute Force,401,4519,401,3147,Unknown,High,Mozilla/5.0,Malicious,1
2024-02-21T12:38:55Z,192.168.1.92,/api/resource?id=288,None,200,3023,748,1010,Unknown,Low,PostmanRuntime,Good,0
2024-02-24T12:13:47Z,192.168.1.69,/api/attack?id=712,DDoS,503,10246,422,7837,Unknown,High,Mozilla/5.0,Malicious,1
2024-02-14T12:20:55Z,192.168.1.48,/api/attack?id=662,XSS,403,1796,891,1279,Unknown,High,curl/7.68.0,Suspicious,1
2024-02-22T12:40:52Z,192.168.1.214,/api/attack?id=727,Brute Force,401,4734,455,2669,Known Malicious,High,PostmanRuntime,Suspicious,1
2024-02-17T12:25:40Z,192.168.1.253,/api/attack?id=349,Brute Force,401,5424,598,2697,Unknown,High,Mozilla/5.0,Malicious,1
2024-02-20T12:26:34Z,192.168.1.66,/api/resource?id=560,None,200,1879,1471,451,Unknown,Low,Mozilla/5.0,Good,0
2024-02-20T12:15:50Z,192.168.1.207,/api/attack?id=794,DDoS,503,10490,406,7950,Unknown,High,Nmap Scripting Engine,Malicious,1
2024-02-2T12:47:45Z,192.168.1.125,/api/resource?id=489,None,200,2450,2649,392,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-14T12:54:58Z,192.168.1.251,/api/resource?id=828,None,200,1539,2834,781,Unknown,Low,SQLMap,Good,0
2024-02-1T12:43:58Z,192.168.1.45,/api/attack?id=466,Credential Stuffing,401,5661,976,2900,Unknown,Medium,curl/7.68.0,Malicious,1
2024-02-27T12:37:18Z,192.168.1.129,/api/resource?id=519,None,200,4557,1627,1646,Unknown,Low,Mozilla/5.0,Good,0
2024-02-17T12:47:52Z,192.168.1.143,/api/attack?id=747,Brute Force,401,4784,325,2757,Known Malicious,High,SQLMap,Suspicious,1
2024-02-16T12:53:13Z,192.168.1.219,/api/attack?id=815,XSS,403,2074,796,791,Known Malicious,High,PostmanRuntime,Malicious,1
2024-02-11T12:27:56Z,192.168.1.222,/api/attack?id=413,SQL Injection,403,2747,1029,1957,Known Malicious,Medium,Mozilla/5.0,Suspicious,1
2024-02-13T12:15:18Z,192.168.1.125,/api/resource?id=713,None,200,3152,613,774,Unknown,Low,Mozilla/5.0,Good,0
2024-02-1T12:22:32Z,192.168.1.221,/api/attack?id=412,DDoS,503,9786,306,7926,Known Malicious,Medium,Mozilla/5.0,Suspicious,1
2024-02-19T12:37:34Z,192.168.1.248,/api/attack?id=287,Credential Stuffing,401,6132,1158,2957,Known Malicious,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-21T12:38:13Z,192.168.1.226,/api/resource?id=873,None,200,3169,2794,1302,Unknown,Low,Mozilla/5.0,Good,0
2024-02-21T12:14:24Z,192.168.1.101,/api/attack?id=771,DDoS,503,10437,691,7696,Unknown,Medium,curl/7.68.0,Malicious,1
2024-02-26T12:28:23Z,192.168.1.209,/api/resource?id=268,None,200,3001,1893,354,Unknown,Low,curl/7.68.0,Good,0
2024-02-27T12:32:13Z,192.168.1.231,/api/attack?id=897,Credential Stuffing,401,5636,881,2174,Known Malicious,Medium,Mozilla/5.0,Malicious,1
2024-02-6T12:10:45Z,192.168.1.211,/api/attack?id=210,Brute Force,401,4931,358,3003,Known Malicious,High,curl/7.68.0,Malicious,1
2024-02-28T12:21:21Z,192.168.1.138,/api/resource?id=693,None,200,2242,2322,771,Unknown,Low,Mozilla/5.0,Good,0
2024-02-26T12:58:37Z,192.168.1.128,/api/resource?id=500,None,200,3703,892,1499,Unknown,Low,SQLMap,Good,0
2024-02-21T12:25:56Z,192.168.1.25,/api/attack?id=264,Brute Force,401,4555,333,3382,Known Malicious,Medium,curl/7.68.0,Suspicious,1
2024-02-28T12:39:51Z,192.168.1.199,/api/resource?id=580,None,200,1063,1569,1947,Unknown,Low,PostmanRuntime,Good,0
2024-02-7T12:48:31Z,192.168.1.141,/api/resource?id=488,None,200,2540,2461,1019,Unknown,Low,Mozilla/5.0,Good,0
2024-02-24T12:46:32Z,192.168.1.249,/api/attack?id=923,SQL Injection,403,2655,1177,1291,Unknown,High,SQLMap,Malicious,1
2024-02-23T12:17:32Z,192.168.1.198,/api/attack?id=333,DDoS,503,9517,305,7679,Unknown,High,Nmap Scripting Engine,Malicious,1
2024-02-25T12:46:35Z,192.168.1.136,/api/resource?id=953,None,200,516,1350,546,Unknown,Low,Mozilla/5.0,Good,0
2024-02-20T12:23:49Z,192.168.1.185,/api/attack?id=123,XSS,403,2385,714,1153,Unknown,High,Mozilla/5.0,Suspicious,1
2024-02-28T12:15:42Z,192.168.1.50,/api/attack?id=458,SQL Injection,403,2916,1199,1833,Known Malicious,Medium,Mozilla/5.0,Malicious,1
2024-02-22T12:48:53Z,192.168.1.181,/api/attack?id=296,SQL Injection,403,3333,1074,1299,Unknown,High,SQLMap,Malicious,1
2024-02-5T12:22:13Z,192.168.1.241,/api/resource?id=128,None,200,1353,2082,1095,Unknown,Low,curl/7.68.0,Good,0
2024-02-10T12:55:44Z,192.168.1.212,/api/attack?id=781,XSS,403,1670,632,1187,Known Malicious,High,SQLMap,Malicious,1
2024-02-7T12:35:27Z,192.168.1.1,/api/resource?id=195,None,200,3253,2918,1853,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-5T12:25:29Z,192.168.1.237,/api/resource?id=264,None,200,4377,883,211,Unknown,Low,Mozilla/5.0,Good,0
2024-02-10T12:12:56Z,192.168.1.191,/api/resource?id=374,None,200,2500,2281,1953,Unknown,Low,PostmanRuntime,Good,0
2024-02-9T12:40:15Z,192.168.1.127,/api/attack?id=565,XSS,403,2219,892,1220,Unknown,High,curl/7.68.0,Malicious,1
2024-02-26T12:17:42Z,192.168.1.164,/api/attack?id=976,Brute Force,401,4716,476,3187,Known Malicious,High,PostmanRuntime,Malicious,1
2024-02-20T12:48:57Z,192.168.1.143,/api/resource?id=568,None,200,992,970,1514,Unknown,Low,Mozilla/5.0,Good,0
2024-02-15T12:58:50Z,192.168.1.205,/api/attack?id=616,XSS,403,2459,765,938,Known Malicious,High,Mozilla/5.0,Malicious,1
2024-02-10T12:14:39Z,192.168.1.126,/api/resource?id=778,None,200,2398,1910,1647,Unknown,Low,PostmanRuntime,Good,0
2024-02-15T12:36:49Z,192.168.1.31,/api/attack?id=992,Brute Force,401,5299,308,3227,Known Malicious,Medium,Nmap Scripting Engine,Malicious,1
2024-02-12T12:32:18Z,192.168.1.217,/api/resource?id=135,None,200,1837,1574,1565,Unknown,Low,SQLMap,Good,0
2024-02-27T12:52:35Z,192.168.1.89,/api/attack?id=961,SQL Injection,403,2800,1195,1876,Known Malicious,High,SQLMap,Malicious,1
2024-02-5T12:26:54Z,192.168.1.149,/api/attack?id=544,XSS,403,1765,603,1197,Known Malicious,High,Mozilla/5.0,Suspicious,1
2024-02-11T12:47:25Z,192.168.1.16,/api/attack?id=715,SQL Injection,403,3438,998,1591,Unknown,Medium,SQLMap,Suspicious,1
2024-02-27T12:48:36Z,192.168.1.166,/api/attack?id=591,Credential Stuffing,401,5535,1159,2284,Known Malicious,Medium,SQLMap,Malicious,1
2024-02-10T12:44:34Z,192.168.1.214,/api/resource?id=873,None,200,1926,806,549,Unknown,Low,SQLMap,Good,0
2024-02-12T12:32:46Z,192.168.1.157,/api/attack?id=961,DDoS,503,9644,668,8037,Unknown,High,SQLMap,Suspicious,1
2024-02-4T12:46:15Z,192.168.1.11,/api/attack?id=712,Brute Force,401,4868,632,3018,Unknown,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-6T12:32:12Z,192.168.1.52,/api/attack?id=506,XSS,403,2357,801,862,Unknown,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-24T12:53:53Z,192.168.1.211,/api/attack?id=120,SQL Injection,403,3100,1003,1428,Known Malicious,Medium,SQLMap,Suspicious,1
2024-02-17T12:48:24Z,192.168.1.60,/api/attack?id=113,SQL Injection,403,3326,1053,1369,Known Malicious,High,PostmanRuntime,Malicious,1
2024-02-15T12:11:11Z,192.168.1.193,/api/resource?id=533,None,200,1598,1769,1000,Unknown,Low,curl/7.68.0,Good,0
2024-02-18T12:38:22Z,192.168.1.75,/api/resource?id=348,None,200,2414,1785,813,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-17T12:57:29Z,192.168.1.3,/api/attack?id=223,SQL Injection,403,2843,1030,1139,Known Malicious,High,SQLMap,Malicious,1
2024-02-25T12:51:31Z,192.168.1.140,/api/resource?id=372,None,200,4999,746,1500,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-23T12:56:21Z,192.168.1.108,/api/attack?id=966,SQL Injection,403,3075,1191,1764,Unknown,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-14T12:49:23Z,192.168.1.79,/api/attack?id=577,SQL Injection,403,2808,1038,1875,Unknown,High,curl/7.68.0,Malicious,1
2024-02-23T12:38:53Z,192.168.1.195,/api/attack?id=233,XSS,403,1557,987,1404,Unknown,Medium,curl/7.68.0,Malicious,1
2024-02-18T12:21:27Z,192.168.1.124,/api/resource?id=401,None,200,860,2512,757,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-22T12:59:15Z,192.168.1.125,/api/attack?id=809,XSS,403,1710,623,1140,Known Malicious,Medium,curl/7.68.0,Malicious,1
2024-02-7T12:52:36Z,192.168.1.180,/api/attack?id=799,SQL Injection,403,2664,1042,1343,Known Malicious,Medium,curl/7.68.0,Malicious,1
2024-02-21T12:50:28Z,192.168.1.239,/api/resource?id=780,None,200,3123,2458,485,Unknown,Low,SQLMap,Good,0
2024-02-14T12:42:19Z,192.168.1.46,/api/resource?id=998,None,200,4502,2844,133,Unknown,Low,SQLMap,Good,0
2024-02-21T12:11:44Z,192.168.1.133,/api/resource?id=933,None,200,2790,1814,755,Unknown,Low,PostmanRuntime,Good,0
2024-02-5T12:53:51Z,192.168.1.106,/api/resource?id=971,None,200,2673,2992,605,Unknown,Low,curl/7.68.0,Good,0
2024-02-18T12:47:52Z,192.168.1.200,/api/attack?id=331,DDoS,503,10448,538,7834,Unknown,Medium,SQLMap,Malicious,1
2024-02-19T12:12:44Z,192.168.1.221,/api/attack?id=785,DDoS,503,10456,374,8227,Unknown,High,curl/7.68.0,Suspicious,1
2024-02-14T12:18:55Z,192.168.1.130,/api/attack?id=808,DDoS,503,10172,365,7804,Known Malicious,High,Mozilla/5.0,Suspicious,1
2024-02-28T12:14:34Z,192.168.1.50,/api/attack?id=203,SQL Injection,403,3288,841,1519,Unknown,High,curl/7.68.0,Malicious,1
2024-02-15T12:21:14Z,192.168.1.146,/api/attack?id=701,XSS,403,2252,837,1048,Known Malicious,High,Mozilla/5.0,Malicious,1
2024-02-1T12:28:42Z,192.168.1.207,/api/resource?id=584,None,200,614,2519,1973,Unknown,Low,curl/7.68.0,Good,0
2024-02-26T12:47:24Z,192.168.1.231,/api/resource?id=605,None,200,4923,1976,137,Unknown,Low,Mozilla/5.0,Good,0
2024-02-19T12:42:27Z,192.168.1.81,/api/attack?id=235,SQL Injection,403,3142,1132,1094,Known Malicious,Medium,SQLMap,Suspicious,1
2024-02-13T12:43:47Z,192.168.1.137,/api/resource?id=418,None,200,691,1291,1717,Unknown,Low,Mozilla/5.0,Good,0
2024-02-2T12:50:36Z,192.168.1.138,/api/resource?id=931,None,200,1271,2511,1315,Unknown,Low,Mozilla/5.0,Good,0
2024-02-6T12:42:33Z,192.168.1.72,/api/attack?id=689,DDoS,503,9932,329,8316,Unknown,High,SQLMap,Malicious,1
2024-02-14T12:36:55Z,192.168.1.76,/api/resource?id=282,None,200,2214,2185,543,Unknown,Low,curl/7.68.0,Good,0
2024-02-16T12:48:12Z,192.168.1.79,/api/attack?id=862,Brute Force,401,4856,578,3099,Known Malicious,High,curl/7.68.0,Malicious,1
2024-02-14T12:37:30Z,192.168.1.114,/api/attack?id=222,Credential Stuffing,401,5555,920,2808,Known Malicious,Medium,SQLMap,Suspicious,1
2024-02-9T12:48:59Z,192.168.1.35,/api/attack?id=274,Brute Force,401,5055,463,2921,Unknown,High,curl/7.68.0,Malicious,1
2024-02-3T12:59:45Z,192.168.1.60,/api/resource?id=567,None,200,3350,2903,578,Unknown,Low,SQLMap,Good,0
2024-02-27T12:40:10Z,192.168.1.98,/api/resource?id=554,None,200,999,2571,110,Unknown,Low,SQLMap,Good,0
2024-02-12T12:34:36Z,192.168.1.206,/api/attack?id=412,XSS,403,1603,730,1383,Unknown,High,Mozilla/5.0,Malicious,1
2024-02-13T12:44:49Z,192.168.1.224,/api/attack?id=332,Credential Stuffing,401,5700,991,2824,Unknown,High,curl/7.68.0,Malicious,1
2024-02-22T12:58:39Z,192.168.1.74,/api/attack?id=440,DDoS,503,9698,516,8208,Unknown,Medium,SQLMap,Malicious,1
2024-02-27T12:52:50Z,192.168.1.63,/api/resource?id=724,None,200,2723,2860,1735,Unknown,Low,Mozilla/5.0,Good,0
2024-02-11T12:41:56Z,192.168.1.120,/api/attack?id=691,Brute Force,401,5027,326,2578,Known Malicious,Medium,PostmanRuntime,Suspicious,1
2024-02-25T12:52:55Z,192.168.1.116,/api/resource?id=998,None,200,697,2117,1642,Unknown,Low,PostmanRuntime,Good,0
2024-02-21T12:43:38Z,192.168.1.152,/api/resource?id=473,None,200,1519,733,1308,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-25T12:33:25Z,192.168.1.96,/api/attack?id=457,Credential Stuffing,401,6038,863,2537,Known Malicious,High,Nmap Scripting Engine,Malicious,1
2024-02-15T12:10:43Z,192.168.1.186,/api/resource?id=433,None,200,1512,1327,700,Unknown,Low,SQLMap,Good,0
2024-02-28T12:20:57Z,192.168.1.103,/api/attack?id=789,DDoS,503,9798,483,8442,Unknown,Medium,Nmap Scripting Engine,Malicious,1
2024-02-23T12:32:57Z,192.168.1.166,/api/attack?id=107,Brute Force,401,5270,450,2556,Unknown,High,Nmap Scripting Engine,Suspicious,1
2024-02-4T12:41:44Z,192.168.1.112,/api/attack?id=519,Brute Force,401,4922,302,3008,Unknown,High,SQLMap,Malicious,1
2024-02-7T12:25:33Z,192.168.1.147,/api/resource?id=461,None,200,2466,1718,1131,Unknown,Low,SQLMap,Good,0
2024-02-1T12:56:11Z,192.168.1.96,/api/attack?id=669,DDoS,503,9681,587,7753,Unknown,High,Nmap Scripting Engine,Malicious,1
2024-02-15T12:16:18Z,192.168.1.101,/api/attack?id=740,SQL Injection,403,2887,887,1021,Known Malicious,High,SQLMap,Suspicious,1
2024-02-12T12:14:55Z,192.168.1.64,/api/attack?id=356,XSS,403,1986,795,1342,Unknown,Medium,Nmap Scripting Engine,Malicious,1
2024-02-27T12:50:40Z,192.168.1.150,/api/attack?id=583,DDoS,503,9980,690,8417,Unknown,Medium,curl/7.68.0,Suspicious,1
2024-02-24T12:18:55Z,192.168.1.228,/api/resource?id=359,None,200,2819,1111,403,Unknown,Low,PostmanRuntime,Good,0
2024-02-19T12:44:36Z,192.168.1.3,/api/resource?id=288,None,200,3971,839,627,Unknown,Low,curl/7.68.0,Good,0
2024-02-5T12:26:21Z,192.168.1.50,/api/attack?id=270,XSS,403,1645,753,1372,Unknown,Medium,Mozilla/5.0,Malicious,1
2024-02-3T12:26:17Z,192.168.1.223,/api/resource?id=297,None,200,3155,2200,1492,Unknown,Low,SQLMap,Good,0
2024-02-12T12:54:35Z,192.168.1.93,/api/resource?id=723,None,200,2773,1147,383,Unknown,Low,curl/7.68.0,Good,0
2024-02-13T12:21:22Z,192.168.1.25,/api/attack?id=996,Credential Stuffing,401,6016,900,2447,Unknown,Medium,Nmap Scripting Engine,Malicious,1
2024-02-11T12:22:54Z,192.168.1.26,/api/attack?id=803,XSS,403,1739,847,1135,Unknown,High,curl/7.68.0,Suspicious,1
2024-02-23T12:10:36Z,192.168.1.101,/api/resource?id=419,None,200,1297,2252,1474,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-7T12:33:53Z,192.168.1.75,/api/attack?id=709,Credential Stuffing,401,5672,1019,2738,Known Malicious,Medium,SQLMap,Suspicious,1
2024-02-25T12:33:26Z,192.168.1.140,/api/attack?id=447,DDoS,503,9977,567,8314,Known Malicious,High,Nmap Scripting Engine,Malicious,1
2024-02-7T12:15:54Z,192.168.1.168,/api/resource?id=986,None,200,4551,1629,615,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-17T12:14:20Z,192.168.1.124,/api/resource?id=455,None,200,3298,2343,1989,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-22T12:24:14Z,192.168.1.92,/api/attack?id=234,Brute Force,401,5175,387,3099,Known Malicious,High,SQLMap,Suspicious,1
2024-02-7T12:47:36Z,192.168.1.64,/api/resource?id=777,None,200,3695,1758,1266,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-20T12:32:47Z,192.168.1.140,/api/resource?id=846,None,200,529,1156,113,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-26T12:16:19Z,192.168.1.200,/api/resource?id=104,None,200,3944,2588,1081,Unknown,Low,curl/7.68.0,Good,0
2024-02-5T12:37:16Z,192.168.1.189,/api/attack?id=742,SQL Injection,403,3146,1023,1673,Known Malicious,Medium,PostmanRuntime,Suspicious,1
2024-02-26T12:56:51Z,192.168.1.66,/api/resource?id=326,None,200,655,2882,1291,Unknown,Low,SQLMap,Good,0
2024-02-11T12:11:57Z,192.168.1.21,/api/attack?id=985,Credential Stuffing,401,5676,853,2950,Known Malicious,Medium,curl/7.68.0,Suspicious,1
2024-02-28T12:39:59Z,192.168.1.51,/api/attack?id=416,Brute Force,401,5246,331,2636,Known Malicious,High,PostmanRuntime,Malicious,1
2024-02-25T12:42:17Z,192.168.1.78,/api/attack?id=325,XSS,403,2183,787,991,Known Malicious,Medium,PostmanRuntime,Suspicious,1
2024-02-3T12:33:18Z,192.168.1.236,/api/attack?id=328,Brute Force,401,5319,580,3011,Unknown,High,SQLMap,Suspicious,1
2024-02-26T12:34:39Z,192.168.1.176,/api/resource?id=582,None,200,4189,555,1737,Unknown,Low,Mozilla/5.0,Good,0
2024-02-1T12:32:48Z,192.168.1.212,/api/resource?id=462,None,200,2999,1940,1391,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-15T12:22:40Z,192.168.1.12,/api/attack?id=915,Brute Force,401,5388,542,2983,Known Malicious,Medium,PostmanRuntime,Suspicious,1
2024-02-15T12:38:25Z,192.168.1.118,/api/resource?id=732,None,200,4163,1264,924,Unknown,Low,SQLMap,Good,0
2024-02-21T12:52:15Z,192.168.1.242,/api/resource?id=863,None,200,2963,1950,787,Unknown,Low,SQLMap,Good,0
2024-02-24T12:33:48Z,192.168.1.150,/api/attack?id=695,Credential Stuffing,401,6242,898,2341,Unknown,High,PostmanRuntime,Suspicious,1
2024-02-24T12:27:16Z,192.168.1.142,/api/resource?id=371,None,200,872,3000,1322,Unknown,Low,curl/7.68.0,Good,0
2024-02-21T12:26:33Z,192.168.1.49,/api/attack?id=896,Credential Stuffing,401,6161,1150,2090,Unknown,Medium,SQLMap,Suspicious,1
2024-02-26T12:15:53Z,192.168.1.134,/api/resource?id=274,None,200,1776,2840,1442,Unknown,Low,curl/7.68.0,Good,0
2024-02-8T12:38:32Z,192.168.1.93,/api/attack?id=549,Brute Force,401,5284,571,2976,Known Malicious,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-1T12:18:45Z,192.168.1.172,/api/resource?id=577,None,200,1945,749,1058,Unknown,Low,curl/7.68.0,Good,0
2024-02-5T12:57:58Z,192.168.1.78,/api/attack?id=274,Credential Stuffing,401,6488,1127,2626,Known Malicious,High,SQLMap,Malicious,1
2024-02-4T12:42:34Z,192.168.1.147,/api/attack?id=980,XSS,403,2286,612,1517,Unknown,High,Mozilla/5.0,Malicious,1
2024-02-15T12:55:29Z,192.168.1.195,/api/resource?id=882,None,200,1031,2595,1460,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-19T12:56:48Z,192.168.1.193,/api/attack?id=242,Brute Force,401,5294,419,2540,Known Malicious,Medium,Nmap Scripting Engine,Malicious,1
2024-02-12T12:21:36Z,192.168.1.115,/api/attack?id=128,Brute Force,401,5231,566,2658,Unknown,Medium,Mozilla/5.0,Suspicious,1
2024-02-23T12:40:11Z,192.168.1.220,/api/resource?id=723,None,200,2195,1739,1041,Unknown,Low,Mozilla/5.0,Good,0
2024-02-23T12:52:48Z,192.168.1.28,/api/attack?id=533,Credential Stuffing,401,5503,1004,2258,Unknown,High,SQLMap,Malicious,1
2024-02-7T12:57:28Z,192.168.1.240,/api/resource?id=317,None,200,906,1509,1333,Unknown,Low,curl/7.68.0,Good,0
2024-02-23T12:42:51Z,192.168.1.232,/api/attack?id=274,SQL Injection,403,2958,1174,1180,Unknown,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-15T12:34:29Z,192.168.1.132,/api/resource?id=801,None,200,4348,1136,1966,Unknown,Low,SQLMap,Good,0
2024-02-19T12:27:43Z,192.168.1.147,/api/attack?id=116,Credential Stuffing,401,5563,830,2716,Unknown,Medium,Mozilla/5.0,Malicious,1
2024-02-14T12:55:49Z,192.168.1.218,/api/attack?id=583,SQL Injection,403,3460,941,1615,Unknown,Medium,SQLMap,Malicious,1
2024-02-22T12:30:43Z,192.168.1.31,/api/attack?id=103,Credential Stuffing,401,5660,1163,2085,Unknown,High,PostmanRuntime,Malicious,1
2024-02-2T12:24:26Z,192.168.1.33,/api/attack?id=512,XSS,403,1757,601,1571,Unknown,Medium,curl/7.68.0,Malicious,1
2024-02-1T12:37:49Z,192.168.1.165,/api/resource?id=667,None,200,1427,958,1372,Unknown,Low,Mozilla/5.0,Good,0
2024-02-14T12:35:25Z,192.168.1.249,/api/attack?id=226,Brute Force,401,4935,696,2980,Unknown,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-24T12:43:50Z,192.168.1.129,/api/resource?id=809,None,200,1391,2319,917,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-21T12:37:23Z,192.168.1.244,/api/resource?id=552,None,200,2705,2870,1564,Unknown,Low,Mozilla/5.0,Good,0
2024-02-5T12:11:12Z,192.168.1.82,/api/attack?id=216,Brute Force,401,4825,512,2761,Unknown,Medium,SQLMap,Suspicious,1
2024-02-27T12:48:58Z,192.168.1.82,/api/attack?id=620,XSS,403,1726,955,1304,Unknown,High,Nmap Scripting Engine,Suspicious,1
2024-02-3T12:31:51Z,192.168.1.37,/api/attack?id=757,Brute Force,401,5247,615,3051,Unknown,High,Mozilla/5.0,Malicious,1
2024-02-18T12:44:45Z,192.168.1.210,/api/resource?id=669,None,200,2128,2564,726,Unknown,Low,SQLMap,Good,0
2024-02-21T12:47:37Z,192.168.1.218,/api/resource?id=579,None,200,2274,567,1991,Unknown,Low,SQLMap,Good,0
2024-02-7T12:30:41Z,192.168.1.107,/api/attack?id=508,Brute Force,401,5473,677,3226,Unknown,High,PostmanRuntime,Suspicious,1
2024-02-23T12:20:25Z,192.168.1.128,/api/attack?id=306,XSS,403,2195,692,1668,Known Malicious,High,Mozilla/5.0,Malicious,1
2024-02-24T12:38:27Z,192.168.1.231,/api/resource?id=552,None,200,3447,2123,483,Unknown,Low,Mozilla/5.0,Good,0
2024-02-11T12:57:29Z,192.168.1.42,/api/resource?id=933,None,200,627,1070,1390,Unknown,Low,SQLMap,Good,0
2024-02-9T12:49:23Z,192.168.1.231,/api/resource?id=155,None,200,3403,1391,830,Unknown,Low,SQLMap,Good,0
2024-02-24T12:47:15Z,192.168.1.199,/api/attack?id=335,Credential Stuffing,401,5567,1055,2743,Unknown,High,curl/7.68.0,Suspicious,1
2024-02-2T12:47:18Z,192.168.1.16,/api/attack?id=951,Credential Stuffing,401,6324,905,2642,Unknown,Medium,SQLMap,Malicious,1
2024-02-6T12:49:41Z,192.168.1.30,/api/attack?id=653,Credential Stuffing,401,5605,1090,2677,Known Malicious,High,curl/7.68.0,Malicious,1
2024-02-18T12:30:37Z,192.168.1.1,/api/resource?id=462,None,200,3284,2922,1902,Unknown,Low,SQLMap,Good,0
2024-02-11T12:29:55Z,192.168.1.163,/api/resource?id=883,None,200,1987,2230,442,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-4T12:57:52Z,192.168.1.102,/api/attack?id=216,DDoS,503,9970,697,8481,Known Malicious,High,PostmanRuntime,Malicious,1
2024-02-5T12:18:43Z,192.168.1.161,/api/attack?id=675,Brute Force,401,5390,597,3379,Known Malicious,High,Nmap Scripting Engine,Suspicious,1
2024-02-21T12:27:38Z,192.168.1.145,/api/attack?id=463,XSS,403,1727,722,1653,Known Malicious,High,curl/7.68.0,Malicious,1
2024-02-23T12:59:56Z,192.168.1.223,/api/attack?id=942,DDoS,503,9782,536,7799,Unknown,Medium,Mozilla/5.0,Suspicious,1
2024-02-4T12:29:46Z,192.168.1.227,/api/attack?id=737,Brute Force,401,5303,480,2890,Unknown,Medium,Mozilla/5.0,Suspicious,1
2024-02-19T12:45:33Z,192.168.1.181,/api/resource?id=935,None,200,4314,1110,1455,Unknown,Low,curl/7.68.0,Good,0
2024-02-28T12:40:33Z,192.168.1.27,/api/attack?id=776,SQL Injection,403,2899,1139,1964,Known Malicious,High,Mozilla/5.0,Malicious,1
2024-02-28T12:54:49Z,192.168.1.109,/api/attack?id=492,Brute Force,401,4821,530,3126,Unknown,High,PostmanRuntime,Malicious,1
2024-02-5T12:19:54Z,192.168.1.56,/api/attack?id=591,DDoS,503,10284,525,7941,Unknown,Medium,Mozilla/5.0,Malicious,1
2024-02-9T12:20:15Z,192.168.1.138,/api/resource?id=999,None,200,632,2891,1893,Unknown,Low,PostmanRuntime,Good,0
2024-02-19T12:15:14Z,192.168.1.158,/api/attack?id=126,Credential Stuffing,401,5795,1106,2130,Unknown,High,curl/7.68.0,Malicious,1
2024-02-5T12:30:52Z,192.168.1.225,/api/attack?id=973,DDoS,503,9636,689,8487,Unknown,Medium,Nmap Scripting Engine,Malicious,1
2024-02-27T12:34:34Z,192.168.1.150,/api/resource?id=646,None,200,1730,2296,634,Unknown,Low,SQLMap,Good,0
2024-02-28T12:24:38Z,192.168.1.224,/api/resource?id=242,None,200,1843,2721,1066,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-23T12:36:50Z,192.168.1.150,/api/resource?id=577,None,200,1140,944,399,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-15T12:33:11Z,192.168.1.145,/api/attack?id=358,Brute Force,401,4952,407,3158,Known Malicious,High,Nmap Scripting Engine,Malicious,1
2024-02-27T12:15:39Z,192.168.1.77,/api/resource?id=968,None,200,1182,566,1925,Unknown,Low,curl/7.68.0,Good,0
2024-02-8T12:32:57Z,192.168.1.35,/api/resource?id=159,None,200,2127,1670,786,Unknown,Low,SQLMap,Good,0
2024-02-3T12:16:13Z,192.168.1.172,/api/attack?id=807,DDoS,503,9571,643,7558,Known Malicious,Medium,Mozilla/5.0,Malicious,1
